t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
1.550000000000000044e+00,-3.096574375382612487e-01,-3.096574338625380785e-01,-3.096570699701257645e-01,-3.096207232480864824e-01,-3.064102919557096238e-01,-1.444299576734905832e+00
1.560000000000000053e+00,-2.676084368052215612e-01,-2.676084335118360524e-01,-2.676081074709871777e-01,-2.675755471633798344e-01,-2.647558208678461589e-01,-1.426575466689395277e+00
1.570000000000000062e+00,-2.257730167509843233e-01,-2.257730138702686573e-01,-2.257727286838865366e-01,-2.257442550882881038e-01,-2.233452497828937733e-01,-1.408848059955816856e+00
1.580000000000000071e+00,-1.841833271528964810e-01,-1.841833247185980516e-01,-1.841830837276339783e-01,-1.841590309407081794e-01,-1.822140784039004702e-01,-1.391118426459785340e+00
1.590000000000000080e+00,-1.428709136680939018e-01,-1.428709117174996046e-01,-1.428707186133892360e-01,-1.428514557742141533e-01,-1.413973255953142050e-01,-1.373387126941993719e+00
1.600000000000000089e+00,-1.018663844900545290e-01,-1.018663830640345602e-01,-1.018662418929414670e-01,-1.018521736071588690e-01,-1.009291150848783403e-01,-1.355654222125320940e+00
1.610000000000000098e+00,-6.119904380359952878e-02,-6.119904294654959775e-02,-6.119895810359315957e-02,-6.119052386622425566e-02,-6.084220954974922657e-02,-1.337919275065506675e+00
1.620000000000000107e+00,-2.089651919550417070e-02,-2.089651895516991820e-02,-2.089649516719827016e-02,-2.089416764002322013e-02,-2.116752383609676880e-02,-1.320181348092797968e+00
1.630000000000000115e+00,1.901558315194451509e-02,1.901558272476411293e-02,1.901554042866626659e-02,1.901125836621231358e-02,1.806634271661655688e-02,-1.302438994868569289e+00
1.640000000000000124e+00,5.851395800249103996e-02,5.851395685436544536e-02,5.851384318459096345e-02,5.850242260668581107e-02,5.683350895833083616e-02,-1.284690249033499265e+00
1.650000000000000133e+00,9.757777935267697433e-02,9.757777742807888233e-02,9.757758688740553188e-02,9.755847811230694555e-02,9.511110373295084131e-02,-1.266932610271678250e+00
1.660000000000000142e+00,1.361887479803399748e-01,1.361887452222714234e-01,1.361884721679345045e-01,1.361611109652627327e-01,1.328794072377239566e-01,-1.249163027807218107e+00
1.669999999999999929e+00,1.743309902353133434e-01,1.743309865859974939e-01,1.743306252980506010e-01,1.742944397250814625e-01,1.701218151096688391e-01,-1.231377882329662388e+00
1.679999999999999938e+00,2.119908045584713574e-01,2.119907999600701420e-01,2.119903447125857654e-01,2.119447622344926008e-01,2.068246156530757496e-01,-1.213572966756628180e+00
1.689999999999999947e+00,2.491562671089757042e-01,2.491562615043021456e-01,2.491557066357541483e-01,2.491001611643368641e-01,2.429765892122618953e-01,-1.195743465866718536e+00
1.699999999999999956e+00,2.858167206291836182e-01,2.858167139623685182e-01,2.858160539417342605e-01,2.857499924461070484e-01,2.785684554509696431e-01,-1.177883934669290866e+00
1.709999999999999964e+00,3.219621789273459100e-01,3.219621711444334844e-01,3.219614006300816622e-01,3.218842890261319756e-01,3.135922061278486050e-01,-1.159988276559163811e+00
1.719999999999999973e+00,3.575826821653574905e-01,3.575826732148046916e-01,3.575817871040187224e-01,3.574931152071847973e-01,3.480403663401552272e-01,-1.142049720637092758e+00
1.729999999999999982e+00,3.926676356681219060e-01,3.926676255011924965e-01,3.926666189690465880e-01,3.925659043828123029e-01,3.819052259126078930e-01,-1.124060798024983709e+00
1.739999999999999991e+00,4.272051583794512220e-01,4.272051469504952737e-01,4.272040154776846066e-01,4.270908063769787710e-01,4.151780759553426181e-01,-1.106013317484214165e+00
1.750000000000000000e+00,4.611814574932212585e-01,4.611814447598492905e-01,4.611801841497997767e-01,4.610540609924611011e-01,4.478484748458034792e-01,-1.087898340028935484e+00
1.760000000000000009e+00,4.945802363690151027e-01,4.945802222921709679e-01,4.945788286783245336e-01,4.944394049340785635e-01,4.799035566141814924e-01,-1.069706152390558662e+00
1.770000000000000018e+00,5.273821325530114734e-01,5.273821170969599237e-01,5.273805869415068015e-01,5.272275089657172398e-01,5.113273825309969656e-01,-1.051426239089907622e+00
1.780000000000000027e+00,5.595641744058312828e-01,5.595641575380715382e-01,5.595624876235130163e-01,5.593954338140146865e-01,5.421003259949135344e-01,-1.033047252836159169e+00
1.790000000000000036e+00,5.910992379131458918e-01,5.910992196042713642e-01,5.910974070193311114e-01,5.909160864081992592e-01,5.721984730721738632e-01,-1.014556983135716406e+00
1.800000000000000044e+00,6.219554787584837818e-01,6.219554589819926704e-01,6.219535011031297467e-01,6.217576515087327449e-01,6.015930123320261114e-01,-9.959423228526343985e-01
1.810000000000000053e+00,6.520957102861876242e-01,6.520956890182683097e-01,6.520935834880129400e-01,6.518829693500113320e-01,6.302495831554852934e-01,-9.771892323260770175e-01
1.820000000000000062e+00,6.814766892164252354e-01,6.814766664357096992e-01,6.814744111386663583e-01,6.812488211195153465e-01,6.581275418843156588e-01,-9.582827010012183733e-01
1.830000000000000071e+00,7.100482684946789469e-01,7.100482441819848667e-01,7.100458372192296475e-01,7.098050816460934609e-01,6.851791032124079361e-01,-9.392067062548583589e-01
1.840000000000000080e+00,7.377523619378818509e-01,7.377523360759450366e-01,7.377497757381907828e-01,7.374936839222449025e-01,7.113482988202870505e-01,-9.199441695238912420e-01
1.850000000000000089e+00,7.645216548166869908e-01,7.645216273898725046e-01,7.645189121294251322e-01,7.642473295647006504e-01,7.365696843280391537e-01,-9.004769095678109014e-01
1.860000000000000098e+00,7.902779733658685801e-01,7.902779443598790809e-01,7.902750727613353510e-01,7.899878581993380333e-01,7.607667065876327905e-01,-8.807855928748307139e-01
1.870000000000000107e+00,8.149301985749081156e-01,8.149301679764688888e-01,8.149271387255039301e-01,8.146241610599467275e-01,7.838496127891178000e-01,-8.608496818244927296e-01
1.880000000000000115e+00,8.383715679291831036e-01,8.383715357256933398e-01,8.383683475750045577e-01,8.380494824438634582e-01,8.057127425376393592e-01,-8.406473807918030117e-01
1.890000000000000124e+00,8.604761500511386441e-01,8.604761162302895228e-01,8.604727679613383140e-01,8.601378939317285699e-01,8.262309854861588088e-01,-8.201555812513384724e-01
1.900000000000000133e+00,8.810941931442932695e-01,8.810941576936162090e-01,8.810906480719802314e-01,8.807396421891637850e-01,8.452551006603521433e-01,-7.993498068668989376e-01
1.910000000000000142e+00,9.000459265935617514e-01,9.000458894998804027e-01,9.000422172212535488e-01,8.996749496273327429e-01,8.626054722591867119e-01,-7.782041603419892484e-01
1.919999999999999929e+00,9.171132282356634358e-01,9.171131894844181121e-01,9.171093531074268057e-01,9.167256803483898597e-01,8.780637114812038790e-01,-7.566912742233917744e-01
1.929999999999999938e+00,9.320283486828940811e-01,9.320283082572791145e-01,9.320243061182209576e-01,9.316240626527986235e-01,8.913612939736932361e-01,-7.347822687229091931e-01
1.939999999999999947e+00,9.444586357906160634e-01,9.444585936704928963e-01,9.444544237757716010e-01,9.440374112668146189e-01,9.021641915935372236e-01,-7.124467203939114368e-01
1.949999999999999956e+00,9.539860445025063473e-01,9.539860006631009082e-01,9.539816605602622346e-01,9.535476350445406535e-01,9.100523460130995890e-01,-6.896526467402938065e-01
1.959999999999999964e+00,9.600805933814845483e-01,9.600805477920855147e-01,9.600760344408336699e-01,9.596246935200956063e-01,9.144933490226014872e-01,-6.663665130285199023e-01
1.969999999999999973e+00,9.620691231064227855e-01,9.620690757299374951e-01,9.620643854583037502e-01,9.615953640298678939e-01,9.148122783151161341e-01,-6.425532693251340133e-01
1.979999999999999982e+00,9.591081768149882780e-01,9.591081276110045017e-01,9.591032564184260867e-01,9.586161571054659936e-01,9.101680895100712210e-01,-6.181764272204812727e-01
1.989999999999999991e+00,9.501899685653789618e-01,9.501899175035727341e-01,9.501848623883664136e-01,9.496793883511156498e-01,8.995691381818500254e-01,-5.931981879397061341e-01
2.000000000000000000e+00,9.342512153146744769e-01,9.342511624121627722e-01,9.342459250692422001e-01,9.337222495865473704e-01,8.820030513941251593e-01,-5.675796352749405971e-01
2.010000000000000231e+00,9.104903354031237406e-01,9.104902807983750179e-01,9.104848749363732008e-01,9.099443723029401188e-01,8.567840424736714589e-01,-5.412810090093620463e-01
2.020000000000000018e+00,8.788893610545356339e-01,8.788893050910695504e-01,8.788837647187386359e-01,8.783298372552353905e-01,8.240775857510702629e-01,-5.142620756921540970e-01
2.030000000000000249e+00,8.405601564418465621e-01,8.405600996686752868e-01,8.405544791380026304e-01,8.399925601109085038e-01,7.851680941763350408e-01,-4.864826149165821234e-01
2.040000000000000036e+00,7.974158694972670602e-01,7.974158125422257104e-01,7.974101740084550416e-01,7.968464742761695030e-01,7.420235476632011107e-01,-4.579030386638326400e-01
2.049999999999999822e+00,7.514036986246483973e-01,7.514036420499833335e-01,7.513980411748597543e-01,7.508381216636791367e-01,6.965225215299208905e-01,-4.284851591357893286e-01
2.060000000000000053e+00,7.040029464777532997e-01,7.040028907193657259e-01,7.039973706566702294e-01,7.034455424248741151e-01,6.500281035705018917e-01,-3.981931155844504744e-01
2.069999999999999840e+00,6.561668758608811824e-01,6.561668212366239539e-01,6.561614134535356246e-01,6.556208201407287550e-01,6.033876260725722362e-01,-3.669944621358816605e-01
2.080000000000000071e+00,6.084619292983227679e-01,6.084618760377962232e-01,6.084566032645637446e-01,6.079295158096875706e-01,5.570886314826029029e-01,-3.348614058330507959e-01
2.089999999999999858e+00,5.612144864653866305e-01,5.612144347372252096e-01,5.612093136685327721e-01,5.606974001208875347e-01,5.114027183022370471e-01,-3.017721666052431972e-01
2.100000000000000089e+00,5.146127219084994930e-01,5.146126718399591793e-01,5.146077150738579409e-01,5.141122342392896449e-01,4.664805270110090052e-01,-2.677124089386967443e-01
2.109999999999999876e+00,4.687683461822642061e-01,4.687682978722461091e-01,4.687635152000449446e-01,4.682854454662474519e-01,4.224077452145427181e-01,-2.326766700483769990e-01
2.120000000000000107e+00,4.237524061741370085e-01,4.237523597017210375e-01,4.237477589523195309e-01,4.232878826198514521e-01,3.792369757007600928e-01,-1.966696842271759005e-01
2.129999999999999893e+00,3.796159280584659457e-01,3.796158834885444699e-01,3.796114710861754338e-01,3.791704300777986592e-01,3.370058390991055863e-01,-1.597074821608599482e-01
2.140000000000000124e+00,3.364019689663294566e-01,3.364019263534041571e-01,3.363977076936684463e-01,3.359760411166635707e-01,2.957474046863445283e-01,-1.218181330295466935e-01
2.149999999999999911e+00,2.941527985028402625e-01,2.941527578936510290e-01,2.941487376037390522e-01,2.937469077446099863e-01,2.554963320186333098e-01,-8.304200208624851198e-02
2.160000000000000142e+00,2.529142727892529363e-01,2.529142342246516462e-01,2.529104163488907764e-01,2.525288272098724640e-01,2.162925705127236586e-01,-4.343142150256834588e-02
2.169999999999999929e+00,2.127385359213412874e-01,2.127384994376751992e-01,2.127348875744051737e-01,2.123738985478917929e-01,1.781836199949681232e-01,-3.049718944439172574e-03
2.180000000000000160e+00,1.736856702954479026e-01,1.736856359256211402e-01,1.736822333322217693e-01,1.733421696944988932e-01,1.412258932171844839e-01,3.803038758705651334e-02
2.189999999999999947e+00,1.358246266331903929e-01,1.358245944075138212e-01,1.358214040847488535e-01,1.355025654235330057e-01,1.054854609468374171e-01,7.972894724496071284e-02
2.200000000000000178e+00,9.923359866487901915e-02,9.923356861179100097e-02,9.923059337510975464e-02,9.893326071546659772e-02,7.103831415235806190e-02,1.219613367691635419e-01
2.209999999999999964e+00,6.399991090764900470e-02,6.399988305436099534e-02,6.399712559752079866e-02,6.372156776134030309e-02,3.797019071022578185e-02,1.646410244350971774e-01
2.220000000000000195e+00,3.021943115572300886e-02,3.021940552881829944e-02,3.021686848362181710e-02,2.996334806228939662e-02,6.375964670909506360e-03,2.076823169029123617e-01
2.229999999999999982e+00,-2.004509352612204864e-03,-2.004532726582852753e-03,-2.006846731749112323e-03,-2.238067522756348460e-03,-2.364142919288925171e-02,2.510028794918912065e-01
2.240000000000000213e+00,-3.256271502387464434e-02,-3.256273611779869626e-02,-3.256482439888763736e-02,-3.277347780995587545e-02,-5.197257207906380572e-02,2.945258608024871050e-01
2.250000000000000000e+00,-6.134226561830480318e-02,-6.134228440389621895e-02,-6.134414416059041919e-02,-6.152995084283485738e-02,-7.850366822078624907e-02,3.381815116511400765e-01
2.260000000000000231e+00,-8.822919709871879235e-02,-8.822921354588586507e-02,-8.823084179921081294e-02,-8.839350455942251994e-02,-1.031191890509990383e-01,3.819082537276930478e-01
2.270000000000000018e+00,-1.131116869511535894e-01,-1.131117010273572365e-01,-1.131130945560075984e-01,-1.132522919819238805e-01,-1.257050301756116317e-01,4.256532135935675032e-01
2.280000000000000249e+00,-1.358836683232776954e-01,-1.358836799928845318e-01,-1.358848352692786365e-01,-1.360002153257210411e-01,-1.461521080203286305e-01,4.693722831151074248e-01
2.290000000000000036e+00,-1.564487395143676629e-01,-1.564487487380207265e-01,-1.564496618657666982e-01,-1.565408356313540139e-01,-1.643602730788262800e-01,5.130297958391517588e-01
2.300000000000000266e+00,-1.747241869986115859e-01,-1.747241937326277084e-01,-1.747248603872414430e-01,-1.747913961155154183e-01,-1.802423618989437148e-01,5.565979196208014068e-01
2.310000000000000053e+00,-1.906448950196346637e-01,-1.906448992154641253e-01,-1.906453145905655511e-01,-1.906867323195480246e-01,-1.937281642213400934e-01,6.000558630828463080e-01
2.319999999999999840e+00,-2.041668863679850787e-01,-2.041668879717414287e-01,-2.041670467326553995e-01,-2.041828136357387580e-01,-2.047680486582477144e-01,6.433889810838220313e-01
2.330000000000000071e+00,-2.152702325263451399e-01,-2.152702314784300519e-01,-2.152701277249726708e-01,-2.152596543824226716e-01,-2.133359848433773465e-01,6.865878474862233682e-01
2.339999999999999858e+00,-2.239610987332708580e-01,-2.239610949681030139e-01,-2.239607222077929505e-01,-2.239233599232364202e-01,-2.194317186926494356e-01,7.296473456945921088e-01
2.350000000000000089e+00,-2.302727373067956496e-01,-2.302727307526538647e-01,-2.302720818851237139e-01,-2.302071211252205707e-01,-2.230819105471233410e-01,7.725658096255285656e-01
2.359999999999999876e+00,-2.342653245694690245e-01,-2.342653151484499485e-01,-2.342643824613170889e-01,-2.341710524449589492e-01,-2.243401231126148643e-01,8.153442343905825673e-01
2.370000000000000107e+00,-2.360246272152570768e-01,-2.360246148433490232e-01,-2.360233900195378709e-01,-2.359008594555880300e-01,-2.232856383540954281e-01,8.579855638023388131e-01
2.379999999999999893e+00,-2.356595797669390757e-01,-2.356595643542102048e-01,-2.356580384905421210e-01,-2.355054174460683436e-01,-2.200211828333774600e-01,9.004940538341577039e-01
2.390000000000000124e+00,-2.332989423086340164e-01,-2.332989237595345378e-01,-2.332970873965667380e-01,-2.331134302927998503e-01,-2.146697286088772305e-01,9.428747048070991177e-01
2.399999999999999911e+00,-2.290872721649719335e-01,-2.290872503787513281e-01,-2.290850935421342438e-01,-2.288694033045539644e-01,-2.073706047800550900e-01,9.851327514068433100e-01
2.410000000000000142e+00,-2.231804814517748259e-01,-2.231804563230200822e-01,-2.231779685770404198e-01,-2.229292020061910407e-01,-1.982751955448592840e-01,1.027273196288034374e+00
2.419999999999999929e+00,-2.157412611095861354e-01,-2.157412325289007615e-01,-2.157384030433613376e-01,-2.154554775204755579e-01,-1.875425093672675736e-01,1.069300371643243874e+00
2.430000000000000160e+00,-2.069346334755211014e-01,-2.069346013303493548e-01,-2.069314189622822875e-01,-2.066132206391756432e-01,-1.753348862663600682e-01,1.111217510744939574e+00
2.439999999999999947e+00,-1.969238568603572936e-01,-1.969238210359796626e-01,-1.969202744280609818e-01,-1.965656680871625817e-01,-1.618140705579036998e-01,1.153026310125425447e+00
2.450000000000000178e+00,-1.858668541944641928e-01,-1.858668145751766199e-01,-1.858628922727931787e-01,-1.854707330527852194e-01,-1.471378240786029856e-01,1.194726459123062856e+00
2.459999999999999964e+00,-1.739132818682023185e-01,-1.739132383387100855e-01,-1.739089289277387373e-01,-1.734780761201442090e-01,-1.314571971807051987e-01,1.236315111549459944e+00
2.470000000000000195e+00,-1.612023002090668400e-01,-1.612022526561049385e-01,-1.611975449234324120e-01,-1.607268780434067956e-01,-1.149145202144057354e-01,1.277786266843405905e+00
2.479999999999999982e+00,-1.478610610605998188e-01,-1.478610093748045640e-01,-1.478558924934828545e-01,-1.473443298138430446e-01,-9.764212918906389760e-02,1.319130020551641413e+00
2.490000000000000213e+00,-1.340038887244843213e-01,-1.340038328025281444e-01,-1.339982965433818562e-01,-1.334448162741748156e-01,-7.976180034884161607e-02,1.360331630975655903e+00
2.500000000000000000e+00,-1.197321034719915633e-01,-1.197320432190095152e-01,-1.197260781903405069e-01,-1.191297424678046113e-01,-6.138484075512534721e-02,1.401370333609412322e+00
2.510000000000000231e+00,-1.051344190527645495e-01,-1.051343543850675188e-01,-1.051279523019721940e-01,-1.044879341376815096e-01,-4.261276141217332225e-02,1.442217807238295180e+00
