t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
4.160000000000000142e+00,-5.215382861269892700e-01,-5.215382929751015695e-01,-5.215389709382322048e-01,-5.216067673855038223e-01,-5.283884262167803936e-01,-6.906858756364421259e-01
4.169999999999999929e+00,-5.148895259252015411e-01,-5.148895326420983576e-01,-5.148901976149095061e-01,-5.149566950676661703e-01,-5.216088073600133601e-01,-6.902635744632861226e-01
4.179999999999999716e+00,-5.079489317916814350e-01,-5.079489383754911547e-01,-5.079495901726784890e-01,-5.080147700983185244e-01,-5.145354586704901090e-01,-6.901593388740875357e-01
4.190000000000000391e+00,-5.007193910369555079e-01,-5.007193974860147945e-01,-5.007200359429183623e-01,-5.007838818736092268e-01,-5.071714793377415376e-01,-6.903732403483054947e-01
4.200000000000000178e+00,-4.932039532658675229e-01,-4.932039595787199859e-01,-4.932045845511464632e-01,-4.932670820660460809e-01,-4.995201291841786517e-01,-6.909047805601875591e-01
4.209999999999999964e+00,-4.854058338631682679e-01,-4.854058400385616867e-01,-4.854064514025557830e-01,-4.854675881049609343e-01,-4.915848315784300815e-01,-6.917528841412882157e-01
4.219999999999999751e+00,-4.773284174268443980e-01,-4.773284234637282797e-01,-4.773290211152899642e-01,-4.773887866043702854e-01,-4.833691762622431831e-01,-6.929158846964313945e-01
4.230000000000000426e+00,-4.689752611033068952e-01,-4.689752670008289215e-01,-4.689758508555754712e-01,-4.690342366925837614e-01,-4.748769220539469371e-01,-6.943915043339337068e-01
4.240000000000000213e+00,-4.603500978072360139e-01,-4.603501035647380446e-01,-4.603506735575070286e-01,-4.604076732260507510e-01,-4.661119994115005549e-01,-6.961768268220739353e-01
4.250000000000000000e+00,-4.514568392995464974e-01,-4.514568449165597963e-01,-4.514574010009505534e-01,-4.515130098611149778e-01,-4.570785128298567868e-01,-6.982682646385303116e-01
4.259999999999999787e+00,-4.422995790932098825e-01,-4.422995845694500661e-01,-4.423001267173016782e-01,-4.423543419534456400e-01,-4.477807430485447604e-01,-7.006615203162209760e-01
4.270000000000000462e+00,-4.328825951564083674e-01,-4.328826004917694092e-01,-4.328831286925742816e-01,-4.329359492546405175e-01,-4.382231490454763789e-01,-7.033515425969955048e-01
4.280000000000000249e+00,-4.232103523942902790e-01,-4.232103575888374603e-01,-4.232108718490852350e-01,-4.232622983869354094e-01,-4.284103697942139855e-01,-7.063324779207510451e-01
4.290000000000000036e+00,-4.132875048817674091e-01,-4.132875099357308235e-01,-4.132880102781844034e-01,-4.133380450692244468e-01,-4.183472257615530321e-01,-7.095976175866183233e-01
4.299999999999999822e+00,-4.031188978067636874e-01,-4.031189027205296926e-01,-4.031193891834327081e-01,-4.031680360532804430e-01,-4.080387201231526761e-01,-7.131393418208923363e-01
4.310000000000000497e+00,-3.927095691067167271e-01,-3.927095738808191738e-01,-3.927100465170323407e-01,-3.927573107531396879e-01,-3.974900396727766849e-01,-7.169490611167780303e-01
4.320000000000000284e+00,-3.820647507750243865e-01,-3.820647554101353482e-01,-3.820652142862027700e-01,-3.821111025444039466e-01,-3.867065554094455959e-01,-7.210171560206865005e-01
4.330000000000000071e+00,-3.711898698063920143e-01,-3.711898743033117398e-01,-3.711903194984581544e-01,-3.712348397026730695e-01,-3.756938227815022624e-01,-7.253329163569925964e-01
4.339999999999999858e+00,-3.600905487469112654e-01,-3.600905531065573539e-01,-3.600909847116204876e-01,-3.601341459470577266e-01,-3.644575815654520490e-01,-7.298844808090934055e-01
4.350000000000000533e+00,-3.487726058258299733e-01,-3.487726100492257730e-01,-3.487730281655212483e-01,-3.488148405651170791e-01,-3.530037553582573429e-01,-7.346587778856149553e-01
4.360000000000000320e+00,-3.372420546791717322e-01,-3.372420587674344050e-01,-3.372424635055564779e-01,-3.372829381300075369e-01,-3.413384506764004511e-01,-7.396414700859662572e-01
4.370000000000000107e+00,-3.255051035902567502e-01,-3.255051075445843933e-01,-3.255054990231528445e-01,-3.255446477355612989e-01,-3.294679556527731479e-01,-7.448169019889380182e-01
4.379999999999999893e+00,-3.135681542551540524e-01,-3.135681580768127086e-01,-3.135685364211641679e-01,-3.136063717561707875e-01,-3.173987382947859315e-01,-7.501680533791534877e-01
4.389999999999999680e+00,-3.014378000559136961e-01,-3.014378037462234761e-01,-3.014381690870535091e-01,-3.014747041149726803e-01,-3.051374443089820421e-01,-7.556764990547464311e-01
4.400000000000000355e+00,-2.891208238246706919e-01,-2.891208273849919519e-01,-2.891211798569545688e-01,-2.891564280437254331e-01,-2.926908944832934401e-01,-7.613223764998618970e-01
4.410000000000000142e+00,-2.766241950718212328e-01,-2.766241985035395867e-01,-2.766245382438156097e-01,-2.766585133078082182e-01,-2.800660816198812242e-01,-7.670843619267906366e-01
4.419999999999999929e+00,-2.639550666553054370e-01,-2.639550699598173789e-01,-2.639553971066583848e-01,-2.639881128731178528e-01,-2.672701670071450097e-01,-7.729396554193013191e-01
4.429999999999999716e+00,-2.511207709285094292e-01,-2.511207741072071786e-01,-2.511210887984494655e-01,-2.511525590508085215e-01,-2.543104764210999957e-01,-7.788639775863981374e-01
4.440000000000000391e+00,-2.381288153262748064e-01,-2.381288183805315151e-01,-2.381291207521135100e-01,-2.381593590837330909e-01,-2.411944956609788637e-01,-7.848315758568906730e-01
4.450000000000000178e+00,-2.249868773722142334e-01,-2.249868803033688303e-01,-2.249871704878468603e-01,-2.250161901536378850e-01,-2.279298656572282256e-01,-7.908152417287674929e-01
4.459999999999999964e+00,-2.117027991320163949e-01,-2.117028019413588202e-01,-2.117030800664333468e-01,-2.117308938354838244e-01,-2.145243770883986101e-01,-7.967863390272562629e-01
4.469999999999999751e+00,-1.982845811194494101e-01,-1.982845838082057666e-01,-1.982848499952681309e-01,-1.983114700055024215e-01,-2.009859645553275231e-01,-8.027148421400621681e-01
4.480000000000000426e+00,-1.847403756524560736e-01,-1.847403782217744705e-01,-1.847406325844893338e-01,-1.847660702009134293e-01,-1.873227003127682366e-01,-8.085693822051728263e-01
4.490000000000000213e+00,-1.710784796545692932e-01,-1.710784821055060245e-01,-1.710787247484457652e-01,-1.711029904266510027e-01,-1.735427875779602114e-01,-8.143173020274091511e-01
4.500000000000000000e+00,-1.573073269076638026e-01,-1.573073292411701352e-01,-1.573075602585066179e-01,-1.573306634139270965e-01,-1.596545534233861918e-01,-8.199247161303386822e-01
4.509999999999999787e+00,-1.434354798559832611e-01,-1.434354820728925839e-01,-1.434357015471356966e-01,-1.434576504287897181e-01,-1.456664412622428462e-01,-8.253565735720010954e-01
4.520000000000000462e+00,-1.294716208839400140e-01,-1.294716229849563194e-01,-1.294718309858001182e-01,-1.294926325610200879e-01,-1.315870029369175243e-01,-8.305767213315508046e-01
4.530000000000000249e+00,-1.154245431260224330e-01,-1.154245451117093813e-01,-1.154247416949560900e-01,-1.154444015418092662e-01,-1.174248904435448992e-01,-8.355479643000640610e-01
4.540000000000000036e+00,-1.013031408541825995e-01,-1.013031427249536931e-01,-1.013033279315386642e-01,-1.013218501413510053e-01,-1.031888473797254319e-01,-8.402321185436392170e-01
4.549999999999999822e+00,-8.711639946607578622e-02,-8.711640122218564097e-02,-8.711657507731157546e-02,-8.713396216810610773e-02,-8.888770000283802153e-02,-8.445900532329959631e-01
4.560000000000000497e+00,-7.287338510290085336e-02,-7.287338674443766262e-02,-7.287354925683066365e-02,-7.288980209894306561e-02,-7.453034803321897939e-02,-8.485817168542942879e-01
4.570000000000000284e+00,-5.858323392469499957e-02,-5.858323545157427537e-02,-5.858338661287228882e-02,-5.859850436786617767e-02,-6.012575519770353705e-02,-8.521661425079183338e-01
4.580000000000000071e+00,-4.425514110836960280e-02,-4.425514252032927698e-02,-4.425528230458894430e-02,-4.426926237592263003e-02,-4.568293954831758458e-02,-8.553014270029548616e-01
4.589999999999999858e+00,-2.989834961279309172e-02,-2.989835090939009510e-02,-2.989847927274594946e-02,-2.991131727172375437e-02,-3.121096358526238151e-02,-8.579446777838688476e-01
4.600000000000000533e+00,-1.552213871980656287e-02,-1.552213990041475394e-02,-1.552225678087679889e-02,-1.553394650641695164e-02,-1.671892421325248818e-02,-8.600519212553112691e-01
4.610000000000000320e+00,-1.135812434314873061e-03,-1.135813498124388149e-03,-1.135918815522272843e-03,-1.146452248587331336e-03,-2.215942565599931299e-03,-8.615779655887917388e-01
4.620000000000000107e+00,1.325131222124662639e-02,1.325131127522837307e-02,1.325121761915424960e-02,1.324185030644341871e-02,1.228884624059840489e-02,-8.624762100748420979e-01
4.629999999999999893e+00,2.762991696829861926e-02,2.762991614124442330e-02,2.762983426260391673e-02,2.762164468306495951e-02,2.678630342506006096e-02,-8.626983923110177477e-01
4.639999999999999680e+00,4.199069404243947756e-02,4.199069333569849932e-02,4.199062336806445861e-02,4.198362488074346838e-02,4.126729687852032785e-02,-8.621942625923809667e-01
4.650000000000000355e+00,5.632435792174775302e-02,5.632435733684028334e-02,5.632429943071978751e-02,5.631850708800621719e-02,5.572271147768853572e-02,-8.609111738982551110e-01
4.660000000000000142e+00,7.062165695318607661e-02,7.062165649179669158e-02,7.062161081396375883e-02,7.061704129489443371e-02,7.014345934680196737e-02,-8.587935726483901799e-01
4.669999999999999929e+00,8.487338484766579483e-02,8.487338451163528585e-02,8.487335124432812683e-02,8.487002277430669150e-02,8.452049002877060069e-02,-8.557823727416099535e-01
4.679999999999999716e+00,9.907039198007727698e-02,9.907039177139326247e-02,9.907037111138584928e-02,9.906830336936323089e-02,9.884480053000056776e-02,-8.518141917788291106e-01
4.690000000000000391e+00,1.132035964580951903e-01,1.132035963788815269e-01,1.132035885364346406e-01,1.132028025500304846e-01,1.131074452038693112e-01,-8.468204232666304287e-01
4.700000000000000178e+00,1.272639949136557536e-01,1.272639949661607539e-01,1.272640001638637997e-01,1.272645181935627701e-01,1.272995454391931403e-01,-8.407261138898723951e-01
4.709999999999999964e+00,1.412426729702723205e-01,1.412426731568562077e-01,1.412426916283717193e-01,1.412445370420117863e-01,1.414122991223248638e-01,-8.334486088850019403e-01
4.719999999999999751e+00,1.551308153505185361e-01,1.551308156736397881e-01,1.551308476623533550e-01,1.551340448001571060e-01,1.554369898385352666e-01,-8.248959250758772788e-01
4.730000000000000426e+00,1.689197155996088884e-01,1.689197160618097771e-01,1.689197618194049344e-01,1.689243358514298521e-01,1.693649957835733078e-01,-8.149648099275214053e-01
4.740000000000000213e+00,1.826007853716185569e-01,1.826007859755100493e-01,1.826008457604775259e-01,1.826068225375856446e-01,1.831877983634924156e-01,-8.035384562120226892e-01
4.750000000000000000e+00,1.961655632579454300e-01,1.961655640061917560e-01,1.961656380822839885e-01,1.961730439816295468e-01,1.968969904534119131e-01,-7.904838738191469760e-01
4.759999999999999787e+00,2.096057231400325627e-01,2.096057240353349505e-01,2.096058126699750779e-01,2.096146744358914349e-01,2.104842842870289221e-01,-7.756490030988847373e-01
4.770000000000000462e+00,2.229130820400604396e-01,2.229130830851408507e-01,2.229131865478030106e-01,2.229235311298204125e-01,2.239415189509551818e-01,-7.588598321765797072e-01
4.780000000000000249e+00,2.360796074393001764e-01,2.360796086368847913e-01,2.360797271974634515e-01,2.360915815872526857e-01,2.372606674856042319e-01,-7.399181488117768657e-01
4.790000000000000036e+00,2.490974240441611864e-01,2.490974253969638896e-01,2.490975593241362973e-01,2.491109503917995349e-01,2.504338435676979335e-01,-7.186012665176979564e-01
4.799999999999999822e+00,2.619588200381452459e-01,2.619588215488510841e-01,2.619589711084280292e-01,2.619739254375116344e-01,2.634533077417636759e-01,-6.946663348701622720e-01
4.810000000000000497e+00,2.746562527535055809e-01,2.746562544247543869e-01,2.746564198780689359e-01,2.746729636044358269e-01,2.763114732052440736e-01,-6.678638356191056724e-01
4.820000000000000284e+00,2.871823537773816604e-01,2.871823556117517606e-01,2.871825372140683341e-01,2.872006958667963072e-01,2.890009111409642673e-01,-6.379671719376058814e-01
4.830000000000000071e+00,2.995299335020973897e-01,2.995299355020901166e-01,2.995301335010450705e-01,2.995499318464744931e-01,3.015143555901249606e-01,-6.048255951105170336e-01
4.839999999999999858e+00,3.116919851245824047e-01,3.116919872926066093e-01,3.116922019266920030e-01,3.117136638167337659e-01,3.138447078550011815e-01,-5.684403358880697477e-01
4.850000000000000533e+00,3.236616880888603109e-01,3.236616904272178186e-01,3.236619219243231926e-01,3.236850701506036598e-01,3.259850404226440346e-01,-5.290423520568738880e-01
4.860000000000000320e+00,3.354324109661708242e-01,3.354324134770425569e-01,3.354326620530707626e-01,3.354575182084886253e-01,3.379286004066156535e-01,-4.871229717587015617e-01
4.870000000000000107e+00,3.469977138016138718e-01,3.469977164870461372e-01,3.469979823445640821e-01,3.470245666885115043e-01,3.496688125655244006e-01,-4.433728055762087283e-01
4.879999999999999893e+00,3.583513499887627796e-01,3.583513528506543366e-01,3.583516361776328818e-01,3.583799675096172588e-01,3.611992818379577974e-01,-3.985440728768566698e-01
4.889999999999999680e+00,3.694872675883815183e-01,3.694872706284716424e-01,3.694875715971027708e-01,3.695176671385981826e-01,3.725137954192578871e-01,-3.533120221552064066e-01
4.900000000000000355e+00,3.803996101779710259e-01,3.803996133978284622e-01,3.803999321634207731e-01,3.804318074473858613e-01,3.836063243952257951e-01,-3.081992628533001821e-01
4.910000000000000142e+00,3.910827172411276975e-01,3.910827206421402247e-01,3.910830573420879253e-01,3.911167261097965309e-01,3.944710249517856537e-01,-2.635678856458484320e-01
4.919999999999999929e+00,4.015311241242380258e-01,4.015311277076027974e-01,4.015314824604343524e-01,4.015669565663019247e-01,4.051022391743948070e-01,-2.196486633194081328e-01
4.929999999999999716e+00,4.117395615717606150e-01,4.117395653384755549e-01,4.117399382429920429e-01,4.117772275683292960e-01,4.154944954461134987e-01,-1.765786459827321520e-01
4.940000000000000391e+00,4.217029548521988858e-01,4.217029588030551390e-01,4.217033499375673067e-01,4.217424623142220219e-01,4.256425084545605309e-01,-1.344331756483407303e-01
4.950000000000000178e+00,4.314164224962713234e-01,4.314164266318458729e-01,4.314168360534890168e-01,4.314577771955623309e-01,4.355411788191211886e-01,-9.324898051358643247e-02
4.959999999999999964e+00,4.408752747637111891e-01,4.408752790843608604e-01,4.408757068284393510e-01,4.409184802663922431e-01,4.451855923536691684e-01,-5.303948451041651246e-02
4.969999999999999751e+00,4.500750117445240228e-01,4.500750162503797114e-01,4.500754623298645063e-01,4.501200693603772951e-01,4.545710190767278114e-01,-1.380447546217278276e-02
4.980000000000000426e+00,4.590113211718162001e-01,4.590113258627787074e-01,4.590117902678464423e-01,4.590582299076885198e-01,4.636929118791091597e-01,2.446399150624722907e-02
4.990000000000000213e+00,4.676800759863920520e-01,4.676800808621280336e-01,4.676805635597786059e-01,4.677288325076065512e-01,4.725469048770132297e-01,6.177810549247220173e-02
5.000000000000000000e+00,4.760773316714407288e-01,4.760773367313796411e-01,4.760778376651230714e-01,4.761279302701240113e-01,4.811288115422676093e-01,9.815233163585612708e-02
5.009999999999999787e+00,4.841993233834055443e-01,4.841993286267370911e-01,4.841998477163494963e-01,4.842517559538487837e-01,4.894346225902875824e-01,1.336023914152297820e-01
5.020000000000000462e+00,4.920424629005197281e-01,4.920424683261920284e-01,4.920430054675438702e-01,4.920967189217727022e-01,4.974605036583463757e-01,1.681448306704090845e-01
5.030000000000000249e+00,4.996033354114761127e-01,4.996033410181948131e-01,4.996038960831453712e-01,4.996594019368174600e-01,5.052027927969086063e-01,2.017969474844982791e-01
5.040000000000000036e+00,5.068786962046130107e-01,5.068787019908403968e-01,5.068792748271584436e-01,5.069365578534921202e-01,5.126579977969432100e-01,2.345769342609033137e-01
5.049999999999999822e+00,5.138654672542023460e-01,5.138654732181575646e-01,5.138660636495300249e-01,5.139251062131805492e-01,5.198227933860442018e-01,2.665041388113081888e-01
5.060000000000000497e+00,5.205607337243525201e-01,5.205607398640117456e-01,5.205613476900867731e-01,5.206221297514579405e-01,5.266940183157540201e-01,2.975993803953780326e-01
5.070000000000000284e+00,5.269617404376585323e-01,5.269617467507561326e-01,5.269623717472348146e-01,5.270248708717064634e-01,5.332686723553365926e-01,3.278852758055362804e-01
5.080000000000000071e+00,5.330658883208423404e-01,5.330658948048720980e-01,5.330665367236425700e-01,5.331307280950412508e-01,5.395439132290664741e-01,3.573865436278483854e-01
